size 30 81
tileset cave
visibilityRadius 6
unexplored


encounter "drakes_lvl13" 10 11
encounter "drakes_lvl13" 24 5
encounter "drakes_lvl13" 23 22
encounter "drakes_lvl13" 6 25
encounter "drakes_lvl13" 15 38
encounter "drakes_lvl13" 25 51
encounter "drakes_lvl13" 13 51
encounter "drakes_lvl13" 17 62
encounter "drakes_lvl13" 7 74
encounter "drakes_lvl14" 23 70

item 1 "flameTrap" 6 21
tile 0 9 78 layer0/lava2
tile 0 8 78 layer0/lava1
tile 0 7 78 layer0/lava1
tile 0 6 78 layer0/lava1
tile 0 5 78 layer0/lava2
tile 0 4 78 layer0/lava1
tile 0 3 78 layer0/lava4
tile 0 2 78 layer0/lava1
tile 0 1 78 layer0/lava1
tile 0 0 78 layer0/lava1
tile 0 29 77 layer0/floor
tile 0 28 77 layer0/floor
tile 0 27 77 layer0/floor5
tile 0 26 77 layer0/floor
tile 0 25 77 layer0/floor
tile 0 24 77 layer0/floor
tile 0 22 77 layer0/lava2
tile 0 21 77 layer0/lava4
tile 0 20 77 layer0/lava4
tile 0 19 77 layer0/lava1
tile 0 18 77 layer0/lava2
tile 0 17 77 layer0/lava3
tile 0 16 77 layer0/lava2
tile 0 15 77 layer0/lava1
tile 0 13 77 layer0/lava3
tile 0 12 77 layer0/lava3
tile 0 11 77 layer0/lava4
tile 0 10 77 layer0/lava1
tile 0 9 77 layer0/lava1
tile 0 8 77 layer0/lava1
tile 0 7 77 layer0/lava1
tile 0 6 77 layer0/lava1
tile 0 5 77 layer0/lava1
tile 0 4 77 layer0/lava2
tile 0 3 77 layer0/lava2
tile 0 2 77 layer0/lava1
tile 0 1 77 layer0/lava4
tile 0 0 77 layer0/lava2
tile 0 27 76 layer0/floor
tile 0 26 76 layer0/floor5
tile 0 25 76 layer0/floor2
tile 0 24 76 layer0/floor
tile 0 23 76 layer0/floor
tile 0 22 76 layer0/floor3
tile 0 21 76 layer0/lava1
tile 0 20 76 layer0/floor
tile 0 19 76 layer0/lava2
tile 0 18 76 layer0/lava1
tile 0 17 76 layer0/lava2
tile 0 16 76 layer0/floor
tile 0 15 76 layer0/floor
tile 0 14 76 layer0/floor
tile 0 12 76 layer0/floor2
tile 0 11 76 layer0/lava1
tile 0 10 76 layer0/floor
tile 0 9 76 layer0/lava3
tile 0 8 76 layer0/floor5
tile 0 7 76 layer0/lava3
tile 0 6 76 layer0/lava4
tile 0 5 76 layer0/lava3
tile 0 4 76 layer0/lava3
tile 0 3 76 layer0/lava4
tile 0 2 76 layer0/lava2
tile 0 1 76 layer0/lava3
tile 0 0 76 layer0/lava1
tile 0 25 75 layer0/floor3
tile 0 24 75 layer0/floor
tile 0 23 75 layer0/floor
tile 0 22 75 layer0/floor
tile 0 21 75 layer0/floor
tile 0 20 75 layer0/floor
tile 0 19 75 layer0/floor
tile 0 18 75 layer0/floor2
tile 0 17 75 layer0/floor
tile 0 16 75 layer0/floor
tile 0 15 75 layer0/floor
tile 0 14 75 layer0/floor
tile 0 13 75 layer0/floor
tile 0 12 75 layer0/floor
tile 0 11 75 layer0/floor
tile 0 10 75 layer0/floor6
tile 0 9 75 layer0/floor2
tile 0 8 75 layer0/floor3
tile 0 7 75 layer0/floor
tile 0 6 75 layer0/hills-variation2
tile 0 5 75 layer0/lava2
tile 0 3 75 layer0/lava1
tile 0 2 75 layer0/lava2
tile 0 1 75 layer0/lava2
tile 0 0 75 layer0/lava2
tile 0 26 74 layer0/floor
tile 0 25 74 layer0/floor5
tile 0 24 74 layer0/floor5
tile 0 23 74 layer0/floor
tile 0 22 74 layer0/floor
tile 0 21 74 layer0/floor2
tile 0 20 74 layer0/floor2
tile 0 19 74 layer0/floor
tile 0 18 74 layer0/floor5
tile 0 17 74 layer0/floor
tile 0 15 74 layer0/floor
tile 0 14 74 layer0/floor5
tile 0 13 74 layer0/floor
tile 0 12 74 layer0/floor3
tile 0 11 74 layer0/floor
tile 0 10 74 layer0/floor
tile 0 9 74 layer0/floor
tile 0 8 74 layer0/floor4
tile 0 7 74 layer0/hills-variation2
tile 0 6 74 layer0/hills-variation3
tile 0 5 74 layer0/hills-variation
tile 0 2 74 layer0/lava1
tile 0 1 74 layer0/lava1
tile 0 0 74 layer0/lava3
tile 0 27 73 layer0/floor5
tile 0 26 73 layer0/floor4
tile 0 25 73 layer0/floor
tile 0 24 73 layer0/floor5
tile 0 23 73 layer0/floor
tile 0 22 73 layer0/floor
tile 0 21 73 layer0/floor5
tile 0 20 73 layer0/floor
tile 0 10 73 layer0/lava1
tile 0 9 73 layer0/lava4
tile 0 8 73 layer0/lava2
tile 0 7 73 layer0/hills-variation3
tile 0 6 73 layer0/hills-variation3
tile 0 5 73 layer0/hills-variation3
tile 0 4 73 layer0/hills-variation2
tile 0 2 73 layer0/lava4
tile 0 1 73 layer0/lava1
tile 0 0 73 layer0/lava2
tile 0 28 72 layer0/lava3
tile 0 27 72 layer0/floor2
tile 0 26 72 layer0/floor
tile 0 25 72 layer0/floor2
tile 0 24 72 layer0/floor
tile 0 23 72 layer0/floor2
tile 0 22 72 layer0/floor3
tile 0 21 72 layer0/floor
tile 0 12 72 layer0/lava1
tile 0 11 72 layer0/lava4
tile 0 10 72 layer0/lava1
tile 0 9 72 layer0/lava4
tile 0 8 72 layer0/lava4
tile 0 7 72 layer0/hills-variation
tile 0 6 72 layer0/hills-variation2
tile 0 5 72 layer0/hills-variation
tile 0 4 72 layer0/hills-variation
tile 0 2 72 layer0/lava2
tile 0 1 72 layer0/lava4
tile 0 0 72 layer0/lava3
tile 0 29 71 layer0/lava2
tile 0 28 71 layer0/lava4
tile 0 27 71 layer0/lava4
tile 0 26 71 layer0/lava2
tile 0 25 71 layer0/floor3
tile 0 24 71 layer0/floor6
tile 0 23 71 layer0/floor
tile 0 22 71 layer0/floor3
tile 0 21 71 layer0/floor2
tile 0 13 71 layer0/lava4
tile 0 12 71 layer0/lava3
tile 0 11 71 layer0/lava3
tile 0 10 71 layer0/lava3
tile 0 9 71 layer0/lava4
tile 0 8 71 layer0/lava4
tile 0 7 71 layer0/lava3
tile 0 6 71 layer0/lava4
tile 0 5 71 layer0/hills-variation
tile 0 4 71 layer0/floor
tile 0 3 71 layer0/floor5
tile 0 2 71 layer0/lava2
tile 0 1 71 layer0/lava1
tile 0 0 71 layer0/lava4
tile 0 29 70 layer0/lava2
tile 0 28 70 layer0/lava3
tile 0 27 70 layer0/lava2
tile 0 26 70 layer0/lava2
tile 0 25 70 layer0/floor6
tile 0 24 70 layer0/floor
tile 0 23 70 layer0/floor
tile 0 22 70 layer0/floor6
tile 0 21 70 layer0/floor
tile 0 13 70 layer0/lava3
tile 0 12 70 layer0/lava1
tile 0 11 70 layer0/lava4
tile 0 10 70 layer0/lava3
tile 0 9 70 layer0/lava3
tile 0 8 70 layer0/lava2
tile 0 7 70 layer0/lava4
tile 0 6 70 layer0/lava2
tile 0 5 70 layer0/floor
tile 0 4 70 layer0/floor
tile 0 3 70 layer0/floor5
tile 0 2 70 layer0/lava1
tile 0 1 70 layer0/lava1
tile 0 0 70 layer0/lava4
tile 0 29 69 layer0/lava2
tile 0 28 69 layer0/lava2
tile 0 27 69 layer0/lava3
tile 0 26 69 layer0/lava4
tile 0 25 69 layer0/floor
tile 0 24 69 layer0/floor
tile 0 23 69 layer0/floor
tile 0 22 69 layer0/floor
tile 0 21 69 layer0/floor
tile 0 20 69 layer0/lava4
tile 0 18 69 layer0/lava4
tile 0 14 69 layer0/hills-variation2
tile 0 10 69 layer0/lava4
tile 0 9 69 layer0/lava1
tile 0 8 69 layer0/lava3
tile 0 7 69 layer0/lava3
tile 0 6 69 layer0/floor
tile 0 5 69 layer0/floor
tile 0 4 69 layer0/floor5
tile 0 3 69 layer0/floor2
tile 0 2 69 layer0/lava2
tile 0 1 69 layer0/lava3
tile 0 0 69 layer0/lava4
tile 0 29 68 layer0/lava4
tile 0 28 68 layer0/lava2
tile 0 27 68 layer0/lava1
tile 0 26 68 layer0/lava3
tile 0 25 68 layer0/lava3
tile 0 24 68 layer0/floor
tile 0 23 68 layer0/floor2
tile 0 22 68 layer0/lava2
tile 0 21 68 layer0/lava4
tile 0 20 68 layer0/lava3
tile 0 19 68 layer0/lava3
tile 0 18 68 layer0/lava2
tile 0 17 68 layer0/lava4
tile 0 16 68 layer0/lava4
tile 0 15 68 layer0/hills-variation
tile 0 14 68 layer0/hills-variation
tile 0 13 68 layer0/hills-variation3
tile 0 12 68 layer0/hills-variation
tile 0 11 68 layer0/hills-variation3
tile 0 10 68 layer0/hills-variation
tile 0 9 68 layer0/lava1
tile 0 8 68 layer0/floor
tile 0 7 68 layer0/floor6
tile 0 6 68 layer0/floor
tile 0 5 68 layer0/floor4
tile 0 4 68 layer0/floor
tile 0 3 68 layer0/floor
tile 0 2 68 layer0/lava1
tile 0 1 68 layer0/lava3
tile 0 0 68 layer0/lava3
tile 0 29 67 layer0/lava2
tile 0 28 67 layer0/lava1
tile 0 27 67 layer0/lava3
tile 0 26 67 layer0/lava3
tile 0 25 67 layer0/lava4
tile 0 24 67 layer0/lava3
tile 0 23 67 layer0/lava4
tile 0 22 67 layer0/lava3
tile 0 21 67 layer0/lava2
tile 0 20 67 layer0/lava1
tile 0 19 67 layer0/lava3
tile 0 18 67 layer0/lava1
tile 0 17 67 layer0/lava4
tile 0 16 67 layer0/lava2
tile 0 15 67 layer0/hills-variation2
tile 0 14 67 layer0/hills-variation2
tile 0 13 67 layer0/hills-variation3
tile 0 12 67 layer0/hills-variation2
tile 0 11 67 layer0/hills-variation
tile 0 10 67 layer0/hills-variation3
tile 0 9 67 layer0/floor6
tile 0 8 67 layer0/floor
tile 0 7 67 layer0/floor
tile 0 6 67 layer0/floor2
tile 0 5 67 layer0/floor6
tile 0 4 67 layer0/lava3
tile 0 3 67 layer0/lava2
tile 0 2 67 layer0/lava3
tile 0 1 67 layer0/lava1
tile 0 0 67 layer0/lava1
tile 0 29 66 layer0/lava2
tile 0 28 66 layer0/lava1
tile 0 27 66 layer0/lava3
tile 0 26 66 layer0/lava4
tile 0 25 66 layer0/lava2
tile 0 24 66 layer0/lava2
tile 0 23 66 layer0/lava4
tile 0 22 66 layer0/lava4
tile 0 21 66 layer0/lava2
tile 0 20 66 layer0/lava2
tile 0 19 66 layer0/lava2
tile 0 18 66 layer0/lava3
tile 0 17 66 layer0/lava1
tile 0 16 66 layer0/lava2
tile 0 15 66 layer0/lava2
tile 0 14 66 layer0/lava3
tile 0 12 66 layer0/floor
tile 0 11 66 layer0/hills-variation3
tile 0 10 66 layer0/lava4
tile 0 9 66 layer0/floor
tile 0 8 66 layer0/floor
tile 0 7 66 layer0/floor4
tile 0 6 66 layer0/lava3
tile 0 5 66 layer0/lava3
tile 0 4 66 layer0/lava4
tile 0 3 66 layer0/lava1
tile 0 2 66 layer0/lava2
tile 0 1 66 layer0/lava1
tile 0 0 66 layer0/lava4
tile 0 29 65 layer0/lava2
tile 0 28 65 layer0/lava1
tile 0 27 65 layer0/lava1
tile 0 26 65 layer0/lava4
tile 0 25 65 layer0/lava1
tile 0 24 65 layer0/lava4
tile 0 23 65 layer0/lava1
tile 0 22 65 layer0/lava4
tile 0 21 65 layer0/lava1
tile 0 20 65 layer0/lava1
tile 0 19 65 layer0/lava3
tile 0 18 65 layer0/lava3
tile 0 17 65 layer0/lava2
tile 0 16 65 layer0/floor
tile 0 15 65 layer0/floor3
tile 0 14 65 layer0/floor
tile 0 13 65 layer0/floor
tile 0 12 65 layer0/lava2
tile 0 11 65 layer0/lava2
tile 0 10 65 layer0/lava3
tile 0 9 65 layer0/lava4
tile 0 8 65 layer0/lava1
tile 0 7 65 layer0/lava2
tile 0 6 65 layer0/lava1
tile 0 5 65 layer0/lava3
tile 0 4 65 layer0/lava3
tile 0 3 65 layer0/lava1
tile 0 2 65 layer0/lava2
tile 0 1 65 layer0/lava4
tile 0 0 65 layer0/lava4
tile 0 29 64 layer0/lava3
tile 0 28 64 layer0/lava2
tile 0 27 64 layer0/lava3
tile 0 26 64 layer0/lava4
tile 0 25 64 layer0/lava2
tile 0 24 64 layer0/lava4
tile 0 23 64 layer0/lava1
tile 0 22 64 layer0/lava1
tile 0 21 64 layer0/lava3
tile 0 20 64 layer0/lava2
tile 0 19 64 layer0/lava2
tile 0 18 64 layer0/lava2
tile 0 17 64 layer0/floor5
tile 0 16 64 layer0/lava2
tile 0 15 64 layer0/lava4
tile 0 14 64 layer0/lava2
tile 0 13 64 layer0/lava4
tile 0 12 64 layer0/lava2
tile 0 11 64 layer0/lava3
tile 0 10 64 layer0/lava3
tile 0 9 64 layer0/lava3
tile 0 8 64 layer0/lava3
tile 0 7 64 layer0/lava3
tile 0 6 64 layer0/lava3
tile 0 5 64 layer0/lava4
tile 0 4 64 layer0/lava4
tile 0 3 64 layer0/lava3
tile 0 2 64 layer0/lava2
tile 0 1 64 layer0/lava2
tile 0 0 64 layer0/lava1
tile 0 29 63 layer0/lava2
tile 0 28 63 layer0/lava1
tile 0 27 63 layer0/lava4
tile 0 26 63 layer0/lava2
tile 0 25 63 layer0/lava1
tile 0 24 63 layer0/lava4
tile 0 23 63 layer0/lava1
tile 0 22 63 layer0/lava4
tile 0 21 63 layer0/lava4
tile 0 20 63 layer0/lava1
tile 0 19 63 layer0/lava1
tile 0 18 63 layer0/floor
tile 0 17 63 layer0/floor
tile 0 16 63 layer0/floor5
tile 0 15 63 layer0/lava1
tile 0 13 63 layer0/lava3
tile 0 12 63 layer0/lava4
tile 0 11 63 layer0/lava3
tile 0 10 63 layer0/lava3
tile 0 9 63 layer0/lava3
tile 0 8 63 layer0/lava3
tile 0 7 63 layer0/lava2
tile 0 6 63 layer0/lava4
tile 0 5 63 layer0/lava1
tile 0 4 63 layer0/lava2
tile 0 3 63 layer0/lava1
tile 0 2 63 layer0/lava1
tile 0 1 63 layer0/lava4
tile 0 29 62 layer0/lava1
tile 0 28 62 layer0/lava2
tile 0 27 62 layer0/lava2
tile 0 26 62 layer0/lava2
tile 0 25 62 layer0/lava4
tile 0 24 62 layer0/lava3
tile 0 23 62 layer0/lava3
tile 0 22 62 layer0/lava3
tile 0 21 62 layer0/lava4
tile 0 19 62 layer0/floor
tile 0 18 62 layer0/floor3
tile 0 17 62 layer0/floor3
tile 0 16 62 layer0/floor5
tile 0 15 62 layer0/floor6
tile 0 14 62 layer0/floor5
tile 0 13 62 layer0/floor
tile 0 12 62 layer0/lava2
tile 0 11 62 layer0/lava3
tile 0 10 62 layer0/lava2
tile 0 9 62 layer0/lava2
tile 0 8 62 layer0/lava3
tile 0 7 62 layer0/lava2
tile 0 6 62 layer0/lava1
tile 0 5 62 layer0/lava4
tile 0 29 61 layer0/lava4
tile 0 28 61 layer0/lava2
tile 0 27 61 layer0/lava3
tile 0 26 61 layer0/lava3
tile 0 25 61 layer0/lava4
tile 0 24 61 layer0/lava1
tile 0 23 61 layer0/lava3
tile 0 22 61 layer0/lava4
tile 0 21 61 layer0/lava4
tile 0 20 61 layer0/lava3
tile 0 18 61 layer0/floor
tile 0 17 61 layer0/floor
tile 0 16 61 layer0/floor
tile 0 15 61 layer0/floor
tile 0 14 61 layer0/floor
tile 0 13 61 layer0/floor6
tile 0 12 61 layer0/floor6
tile 0 11 61 layer0/lava1
tile 0 10 61 layer0/lava3
tile 0 9 61 layer0/lava2
tile 0 8 61 layer0/floor4
tile 0 7 61 layer0/floor
tile 0 6 61 layer0/floor6
tile 0 5 61 layer0/floor2
tile 0 29 60 layer0/lava2
tile 0 28 60 layer0/lava3
tile 0 27 60 layer0/lava2
tile 0 26 60 layer0/lava2
tile 0 25 60 layer0/lava2
tile 0 24 60 layer0/lava4
tile 0 23 60 layer0/lava1
tile 0 22 60 layer0/lava2
tile 0 21 60 layer0/lava2
tile 0 20 60 layer0/lava3
tile 0 19 60 layer0/lava2
tile 0 17 60 layer0/floor
tile 0 15 60 layer0/floor4
tile 0 14 60 layer0/floor
tile 0 13 60 layer0/floor
tile 0 12 60 layer0/floor
tile 0 11 60 layer0/floor
tile 0 10 60 layer0/floor6
tile 0 9 60 layer0/floor
tile 0 8 60 layer0/floor
tile 0 29 59 layer0/lava3
tile 0 28 59 layer0/lava3
tile 0 27 59 layer0/lava3
tile 0 26 59 layer0/lava2
tile 0 25 59 layer0/lava2
tile 0 24 59 layer0/lava1
tile 0 23 59 layer0/lava2
tile 0 22 59 layer0/lava4
tile 0 21 59 layer0/lava4
tile 0 20 59 layer0/lava2
tile 0 19 59 layer0/lava4
tile 0 18 59 layer0/lava2
tile 0 16 59 layer0/lava2
tile 0 14 59 layer0/lava2
tile 0 13 59 layer0/floor
tile 0 12 59 layer0/floor
tile 0 11 59 layer0/floor3
tile 0 10 59 layer0/floor5
tile 0 9 59 layer0/floor
tile 0 8 59 layer0/floor
tile 0 29 58 layer0/lava1
tile 0 28 58 layer0/lava1
tile 0 27 58 layer0/lava3
tile 0 26 58 layer0/lava2
tile 0 25 58 layer0/lava1
tile 0 24 58 layer0/lava4
tile 0 23 58 layer0/lava1
tile 0 22 58 layer0/lava2
tile 0 21 58 layer0/lava4
tile 0 20 58 layer0/lava4
tile 0 19 58 layer0/lava4
tile 0 18 58 layer0/lava3
tile 0 17 58 layer0/lava3
tile 0 16 58 layer0/lava2
tile 0 15 58 layer0/lava4
tile 0 14 58 layer0/lava2
tile 0 13 58 layer0/lava2
tile 0 12 58 layer0/lava3
tile 0 11 58 layer0/floor
tile 0 10 58 layer0/floor
tile 0 9 58 layer0/floor
tile 0 8 58 layer0/floor
tile 0 7 58 layer0/floor
tile 0 29 57 layer0/lava2
tile 0 28 57 layer0/lava2
tile 0 27 57 layer0/lava4
tile 0 26 57 layer0/lava4
tile 0 25 57 layer0/lava3
tile 0 24 57 layer0/lava2
tile 0 23 57 layer0/lava3
tile 0 22 57 layer0/lava1
tile 0 21 57 layer0/lava1
tile 0 20 57 layer0/lava3
tile 0 19 57 layer0/lava3
tile 0 18 57 layer0/lava2
tile 0 17 57 layer0/lava1
tile 0 16 57 layer0/lava1
tile 0 15 57 layer0/lava2
tile 0 14 57 layer0/lava3
tile 0 13 57 layer0/lava4
tile 0 12 57 layer0/lava2
tile 0 11 57 layer0/floor
tile 0 10 57 layer0/floor5
tile 0 9 57 layer0/floor2
tile 0 8 57 layer0/floor5
tile 0 7 57 layer0/floor
tile 0 29 56 layer0/lava4
tile 0 28 56 layer0/lava3
tile 0 27 56 layer0/lava4
tile 0 26 56 layer0/lava3
tile 0 25 56 layer0/lava1
tile 0 24 56 layer0/lava1
tile 0 23 56 layer0/lava4
tile 0 22 56 layer0/lava4
tile 0 21 56 layer0/lava1
tile 0 20 56 layer0/lava3
tile 0 19 56 layer0/lava3
tile 0 18 56 layer0/lava4
tile 0 17 56 layer0/lava2
tile 0 16 56 layer0/lava1
tile 0 15 56 layer0/lava1
tile 0 14 56 layer0/lava1
tile 0 13 56 layer0/lava4
tile 0 12 56 layer0/lava2
tile 0 9 56 layer0/floor6
tile 0 8 56 layer0/floor
tile 0 7 56 layer0/floor3
tile 0 29 55 layer0/lava4
tile 0 28 55 layer0/lava1
tile 0 27 55 layer0/lava4
tile 0 26 55 layer0/lava1
tile 0 25 55 layer0/lava2
tile 0 24 55 layer0/floor
tile 0 23 55 layer0/lava4
tile 0 22 55 layer0/lava2
tile 0 21 55 layer0/lava2
tile 0 19 55 layer0/lava2
tile 0 17 55 layer0/lava1
tile 0 16 55 layer0/lava2
tile 0 15 55 layer0/lava3
tile 0 14 55 layer0/lava3
tile 0 13 55 layer0/lava2
tile 0 12 55 layer0/lava3
tile 0 11 55 layer0/lava4
tile 0 8 55 layer0/floor
tile 0 7 55 layer0/floor
tile 0 6 55 layer0/floor
tile 0 29 54 layer0/lava1
tile 0 28 54 layer0/lava2
tile 0 27 54 layer0/lava3
tile 0 26 54 layer0/floor
tile 0 25 54 layer0/floor
tile 0 24 54 layer0/floor
tile 0 23 54 layer0/floor
tile 0 22 54 layer0/floor
tile 0 21 54 layer0/floor5
tile 0 20 54 layer0/floor
tile 0 15 54 layer0/lava3
tile 0 14 54 layer0/lava2
tile 0 13 54 layer0/lava2
tile 0 12 54 layer0/lava2
tile 0 11 54 layer0/lava4
tile 0 10 54 layer0/hills-variation3
tile 0 9 54 layer0/hills-variation
tile 0 8 54 layer0/hills-variation
tile 0 7 54 layer0/floor
tile 0 6 54 layer0/floor
tile 0 5 54 layer0/floor
tile 0 29 53 layer0/lava3
tile 0 28 53 layer0/lava1
tile 0 27 53 layer0/lava2
tile 0 26 53 layer0/floor2
tile 0 25 53 layer0/floor4
tile 0 24 53 layer0/floor
tile 0 23 53 layer0/floor2
tile 0 22 53 layer0/floor
tile 0 21 53 layer0/floor
tile 0 20 53 layer0/floor
tile 0 19 53 layer0/floor
tile 0 18 53 layer0/floor
tile 0 13 53 layer0/lava4
tile 0 12 53 layer0/lava2
tile 0 11 53 layer0/lava1
tile 0 10 53 layer0/hills-variation
tile 0 9 53 layer0/hills-variation
tile 0 8 53 layer0/hills-variation3
tile 0 7 53 layer0/floor6
tile 0 6 53 layer0/floor3
tile 0 5 53 layer0/floor
tile 0 29 52 layer0/lava4
tile 0 28 52 layer0/lava4
tile 0 27 52 layer0/lava1
tile 0 26 52 layer0/floor3
tile 0 25 52 layer0/floor
tile 0 24 52 layer0/floor3
tile 0 21 52 layer0/floor
tile 0 20 52 layer0/floor2
tile 0 19 52 layer0/floor
tile 0 18 52 layer0/floor4
tile 0 17 52 layer0/floor4
tile 0 14 52 layer0/floor
tile 0 13 52 layer0/floor2
tile 0 12 52 layer0/hills-variation
tile 0 11 52 layer0/hills-variation
tile 0 10 52 layer0/hills-variation2
tile 0 9 52 layer0/hills-variation
tile 0 8 52 layer0/hills-variation2
tile 0 7 52 layer0/floor3
tile 0 29 51 layer0/lava1
tile 0 28 51 layer0/lava3
tile 0 27 51 layer0/lava2
tile 0 26 51 layer0/floor
tile 0 25 51 layer0/floor5
tile 0 24 51 layer0/floor
tile 0 19 51 layer0/floor
tile 0 18 51 layer0/floor
tile 0 17 51 layer0/floor
tile 0 16 51 layer0/floor
tile 0 15 51 layer0/floor
tile 0 14 51 layer0/floor2
tile 0 13 51 layer0/floor
tile 0 12 51 layer0/hills-variation2
tile 0 11 51 layer0/hills-variation2
tile 0 10 51 layer0/hills-variation2
tile 0 9 51 layer0/hills-variation2
tile 0 29 50 layer0/lava2
tile 0 28 50 layer0/lava3
tile 0 27 50 layer0/lava3
tile 0 26 50 layer0/floor
tile 0 25 50 layer0/floor
tile 0 24 50 layer0/floor5
tile 0 19 50 layer0/floor
tile 0 18 50 layer0/floor
tile 0 17 50 layer0/floor
tile 0 16 50 layer0/floor5
tile 0 15 50 layer0/floor
tile 0 14 50 layer0/floor
tile 0 13 50 layer0/floor
tile 0 11 50 layer0/hills-variation3
tile 0 29 49 layer0/lava3
tile 0 28 49 layer0/lava3
tile 0 27 49 layer0/lava4
tile 0 26 49 layer0/floor4
tile 0 25 49 layer0/floor4
tile 0 24 49 layer0/floor2
tile 0 16 49 layer0/lava4
tile 0 15 49 layer0/floor
tile 0 29 48 layer0/lava2
tile 0 28 48 layer0/lava2
tile 0 27 48 layer0/lava1
tile 0 26 48 layer0/floor
tile 0 25 48 layer0/floor3
tile 0 24 48 layer0/floor
tile 0 18 48 layer0/floor
tile 0 17 48 layer0/lava2
tile 0 16 48 layer0/lava2
tile 0 15 48 layer0/lava2
tile 0 14 48 layer0/floor
tile 0 29 47 layer0/lava1
tile 0 28 47 layer0/lava4
tile 0 27 47 layer0/lava2
tile 0 26 47 layer0/floor
tile 0 25 47 layer0/floor
tile 0 24 47 layer0/floor3
tile 0 18 47 layer0/floor
tile 0 17 47 layer0/lava3
tile 0 16 47 layer0/lava1
tile 0 15 47 layer0/lava3
tile 0 14 47 layer0/floor
tile 0 29 46 layer0/lava1
tile 0 28 46 layer0/lava2
tile 0 27 46 layer0/lava3
tile 0 26 46 layer0/floor
tile 0 25 46 layer0/floor3
tile 0 24 46 layer0/floor
tile 0 23 46 layer0/floor
tile 0 22 46 layer0/floor
tile 0 17 46 layer0/floor
tile 0 16 46 layer0/lava2
tile 0 15 46 layer0/floor
tile 0 29 45 layer0/lava2
tile 0 28 45 layer0/lava2
tile 0 27 45 layer0/lava2
tile 0 26 45 layer0/lava2
tile 0 25 45 layer0/floor
tile 0 24 45 layer0/floor
tile 0 23 45 layer0/floor
tile 0 22 45 layer0/floor
tile 0 16 45 layer0/lava2
tile 0 29 44 layer0/lava3
