size 40 40
tileset outdoor
visibilityRadius 6
unexplored


encounter "cavebats_lvl08" 29 23
encounter "cavebats_lvl08" 13 27
encounter "lizardlings_lvl10" 8 17
encounter "seaserpents_lvl10" 15 2
encounter "seaserpents_lvl10" 34 5
encounter "seaserpents_lvl10" 30 36
encounter "seaserpents_lvl10" 6 35
encounter "seaserpentKing_lvl10" 14 13

item 1 "chest_level05" 15 6
tile base 14 35 base/dirt4
tile base 13 35 base/dirt1
tile base 12 35 base/dirt2
tile base 11 35 base/dirt0
tile base 10 35 base/dirt1
tile base 9 35 base/dirt3
tile base 8 35 base/dirt6
tile base 7 35 base/dirt4
tile base 6 35 base/dirt1
tile base 5 35 base/dirt2
tile base 4 35 base/dirt0
tile base 3 35 base/water3
tile base 2 35 base/water0
tile base 1 35 base/water0
tile base 0 35 base/water1
tile base 39 34 base/water3
tile base 38 34 base/water1
tile base 37 34 base/water4
tile base 36 34 base/water2
tile base 35 34 base/water0
tile base 34 34 base/water2
tile base 33 34 base/dirt1
tile base 32 34 base/dirt4
tile base 31 34 base/dirt0
tile base 30 34 base/stone2
tile base 29 34 base/dirt3
tile base 28 34 base/stone4
tile base 27 34 base/stone3
tile base 26 34 base/stone0
tile base 25 34 base/stone4
tile base 24 34 base/stone1
tile base 23 34 base/dirt0
tile base 22 34 base/stone4
tile base 21 34 base/stone0
tile base 20 34 base/stone2
tile base 19 34 base/dirt4
tile base 18 34 base/dirt2
tile base 17 34 base/dirt6
tile base 16 34 base/dirt2
tile base 15 34 base/dirt1
tile base 14 34 base/dirt0
tile base 13 34 base/dirt2
tile base 12 34 base/dirt3
tile base 11 34 base/dirt4
tile base 10 34 base/dirt5
tile base 9 34 base/dirt6
tile base 8 34 base/dirt5
tile base 7 34 base/dirt6
tile base 6 34 base/dirt2
tile base 5 34 base/dirt5
tile base 4 34 base/dirt2
tile base 3 34 base/water0
tile base 2 34 base/water2
tile base 1 34 base/water4
tile base 0 34 base/water3
tile base 39 33 base/water0
tile base 38 33 base/water4
tile base 37 33 base/water4
tile base 36 33 base/water0
tile base 35 33 base/water0
tile base 34 33 base/dirt6
tile base 33 33 base/dirt5
tile base 32 33 base/dirt0
tile base 31 33 base/stone2
tile base 30 33 base/stone4
tile base 29 33 base/stone4
tile base 28 33 base/stone3
tile base 27 33 base/stone2
tile base 26 33 base/stone4
tile base 25 33 base/stone0
tile base 24 33 base/stone1
tile base 23 33 base/stone4
tile base 22 33 base/stone4
tile base 21 33 base/stone2
tile base 20 33 base/stone0
tile base 19 33 base/stone2
tile base 18 33 base/stone1
tile base 17 33 base/dirt6
tile base 16 33 base/stone1
tile base 15 33 base/stone3
tile base 14 33 base/stone1
tile base 13 33 base/stone4
tile base 12 33 base/stone1
tile base 11 33 base/stone2
tile base 10 33 base/stone3
tile base 9 33 base/stone4
tile base 8 33 base/stone1
tile base 7 33 base/dirt1
tile base 6 33 base/stone4
tile base 5 33 base/dirt5
tile base 4 33 base/dirt5
tile base 3 33 base/dirt2
tile base 2 33 base/dirt2
tile base 1 33 base/water2
tile base 0 33 base/water0
tile base 39 32 base/water4
tile base 38 32 base/water2
tile base 37 32 base/water4
tile base 36 32 base/water0
tile base 35 32 base/water1
tile base 34 32 base/dirt2
tile base 33 32 base/dirt2
tile base 32 32 base/dirt2
tile base 31 32 base/dirt5
tile base 30 32 base/stone3
tile base 29 32 base/stone2
tile base 28 32 base/stone1
tile base 27 32 base/stone0
tile base 26 32 base/stone4
tile base 25 32 base/stone2
tile base 24 32 base/stone3
tile base 23 32 base/stone0
tile base 22 32 base/stone4
tile base 21 32 base/stone4
tile base 20 32 base/stone3
tile base 19 32 base/stone0
tile base 18 32 base/stone2
tile base 17 32 base/stone2
tile base 16 32 base/stone4
tile base 15 32 base/stone0
tile base 14 32 base/stone4
tile base 13 32 base/stone2
tile base 12 32 base/stone4
tile base 11 32 base/stone2
tile base 10 32 base/stone3
tile base 9 32 base/stone4
tile base 8 32 base/stone0
tile base 7 32 base/stone3
tile base 6 32 base/stone0
tile base 5 32 base/stone2
tile base 4 32 base/dirt1
tile base 3 32 base/dirt5
tile base 2 32 base/dirt2
tile base 1 32 base/water0
tile base 0 32 base/water0
tile base 39 31 base/water2
tile base 38 31 base/water0
tile base 37 31 base/water3
tile base 36 31 base/water3
tile base 35 31 base/water2
tile base 34 31 base/water4
tile base 33 31 base/dirt0
tile base 32 31 base/dirt6
tile base 31 31 base/stone4
tile base 30 31 base/stone1
tile base 29 31 base/stone2
tile base 28 31 base/stone4
tile base 27 31 base/stone1
tile base 26 31 base/stone2
tile base 25 31 base/stone3
tile base 24 31 base/stone0
tile base 23 31 base/stone4
tile base 22 31 base/stone2
tile base 21 31 base/stone4
tile base 20 31 base/stone1
tile base 19 31 base/stone4
tile base 18 31 base/stone3
tile base 17 31 base/stone0
tile base 16 31 base/stone1
tile base 15 31 base/stone0
tile base 14 31 base/stone4
tile base 13 31 base/stone4
tile base 12 31 base/stone4
tile base 11 31 base/stone3
tile base 10 31 base/stone1
tile base 9 31 base/stone4
tile base 8 31 base/stone0
tile base 7 31 base/stone3
tile base 6 31 base/stone3
tile base 5 31 base/stone4
tile base 4 31 base/dirt4
tile base 3 31 base/dirt3
tile base 2 31 base/dirt6
tile base 1 31 base/water3
tile base 0 31 base/water0
tile base 39 30 base/water3
tile base 38 30 base/water2
tile base 37 30 base/water0
tile base 36 30 base/water0
tile base 35 30 base/water4
tile base 34 30 base/dirt2
tile base 33 30 base/dirt1
tile base 32 30 base/dirt1
tile base 31 30 base/stone4
tile base 30 30 base/stone2
tile base 29 30 base/stone0
tile base 28 30 base/stone1
tile base 27 30 base/stone1
tile base 26 30 base/stone0
tile base 25 30 base/stone4
tile base 24 30 base/stone4
tile base 23 30 base/stone0
tile base 22 30 base/stone1
tile base 21 30 base/stone4
tile base 20 30 base/stone3
tile base 19 30 base/stone4
tile base 18 30 base/stone0
tile base 17 30 base/stone3
tile base 16 30 base/stone3
tile base 15 30 base/stone3
tile base 14 30 base/stone1
tile base 13 30 base/stone3
tile base 12 30 base/stone1
tile base 11 30 base/stone4
tile base 10 30 base/stone4
tile base 9 30 base/stone2
tile base 8 30 base/stone2
tile base 7 30 base/stone1
tile base 6 30 base/stone3
tile base 5 30 base/stone4
tile base 4 30 base/dirt3
tile base 3 30 base/dirt2
tile base 2 30 base/dirt2
tile base 1 30 base/water4
tile base 0 30 base/water1
tile base 39 29 base/water1
tile base 38 29 base/water2
tile base 37 29 base/water1
tile base 36 29 base/water2
tile base 35 29 base/water3
tile base 34 29 base/dirt3
tile base 33 29 base/dirt4
tile base 32 29 base/dirt5
tile base 31 29 base/stone2
tile base 30 29 base/stone0
tile base 29 29 base/stone1
tile base 28 29 base/stone4
tile base 27 29 base/stone4
tile base 26 29 base/stone3
tile base 25 29 base/stone0
tile base 24 29 base/stone0
tile base 23 29 base/stone0
tile base 22 29 base/stone0
tile base 21 29 base/stone3
tile base 20 29 base/stone4
tile base 19 29 base/stone1
tile base 18 29 base/stone4
tile base 17 29 base/stone4
tile base 16 29 base/stone1
tile base 15 29 base/stone2
tile base 14 29 base/stone2
tile base 13 29 base/stone4
tile base 12 29 base/stone4
tile base 11 29 base/stone3
tile base 10 29 base/stone1
tile base 9 29 base/stone2
tile base 8 29 base/stone4
tile base 7 29 base/stone4
tile base 6 29 base/stone0
tile base 5 29 base/stone4
tile base 4 29 base/dirt4
tile base 3 29 base/dirt2
tile base 2 29 base/dirt3
tile base 1 29 base/water2
tile base 0 29 base/water1
tile base 39 28 base/water1
tile base 38 28 base/water2
tile base 37 28 base/water3
tile base 36 28 base/water3
tile base 35 28 base/water4
tile base 34 28 base/dirt3
tile base 33 28 base/dirt4
tile base 32 28 base/dirt0
tile base 31 28 base/stone1
tile base 30 28 base/stone1
tile base 29 28 base/stone4
tile base 28 28 base/stone2
tile base 27 28 base/stone4
tile base 26 28 base/stone0
tile base 25 28 base/stone4
tile base 24 28 base/stone4
tile base 23 28 base/stone4
tile base 22 28 base/stone3
tile base 21 28 base/stone4
tile base 20 28 base/stone2
tile base 19 28 base/stone0
tile base 18 28 base/stone1
tile base 17 28 base/stone4
tile base 16 28 base/stone4
tile base 15 28 base/stone1
tile base 14 28 base/stone4
tile base 13 28 base/stone2
tile base 12 28 base/stone3
tile base 11 28 base/stone2
tile base 10 28 base/stone1
tile base 9 28 base/stone1
tile base 8 28 base/stone1
tile base 7 28 base/stone3
tile base 6 28 base/stone4
tile base 5 28 base/stone4
tile base 4 28 base/dirt6
tile base 3 28 base/dirt0
tile base 2 28 base/dirt0
tile base 1 28 base/water1
tile base 0 28 base/water2
tile base 39 27 base/water4
tile base 38 27 base/water2
tile base 37 27 base/water4
tile base 36 27 base/water0
tile base 35 27 base/water3
tile base 34 27 base/dirt3
tile base 33 27 base/dirt6
tile base 32 27 base/dirt4
tile base 31 27 base/stone1
tile base 30 27 base/stone4
tile base 29 27 base/stone0
tile base 28 27 base/stone4
tile base 27 27 base/stone0
tile base 26 27 base/stone4
tile base 25 27 base/stone1
tile base 24 27 base/stone4
tile base 23 27 base/stone1
tile base 22 27 base/stone2
tile base 21 27 base/stone4
tile base 20 27 base/stone4
tile base 19 27 base/stone0
tile base 18 27 base/stone4
tile base 17 27 base/stone1
tile base 16 27 base/stone4
tile base 15 27 base/stone4
tile base 14 27 base/stone2
tile base 13 27 base/stone2
tile base 12 27 base/stone0
tile base 11 27 base/stone1
tile base 10 27 base/stone4
tile base 9 27 base/stone0
tile base 8 27 base/stone3
tile base 7 27 base/stone4
tile base 6 27 base/stone4
tile base 5 27 base/stone1
tile base 4 27 base/dirt5
tile base 3 27 base/dirt0
tile base 2 27 base/dirt2
tile base 1 27 base/water3
tile base 0 27 base/water2
tile base 39 26 base/water4
tile base 38 26 base/water1
tile base 37 26 base/water3
tile base 36 26 base/water2
tile base 35 26 base/dirt3
tile base 34 26 base/dirt0
tile base 33 26 base/dirt0
tile base 32 26 base/stone3
tile base 31 26 base/stone3
tile base 30 26 base/stone2
tile base 29 26 base/stone4
tile base 28 26 base/stone3
tile base 27 26 base/stone2
tile base 26 26 base/stone4
tile base 25 26 base/stone4
tile base 24 26 base/stone4
tile base 23 26 base/stone0
tile base 22 26 base/stone4
tile base 21 26 base/stone4
tile base 20 26 base/stone4
tile base 19 26 base/stone1
tile base 18 26 base/stone2
tile base 17 26 base/stone4
tile base 16 26 base/stone1
tile base 15 26 base/stone4
tile base 14 26 base/stone2
tile base 13 26 base/stone1
tile base 12 26 base/stone0
tile base 11 26 base/stone0
tile base 10 26 base/stone2
tile base 9 26 base/stone1
tile base 8 26 base/stone1
tile base 7 26 base/stone4
tile base 6 26 base/stone4
tile base 5 26 base/stone3
tile base 4 26 base/dirt6
tile base 3 26 base/dirt2
tile base 2 26 base/dirt6
tile base 1 26 base/water2
tile base 0 26 base/water4
tile base 39 25 base/water4
tile base 38 25 base/water1
tile base 37 25 base/water0
tile base 36 25 base/dirt6
tile base 35 25 base/dirt4
tile base 34 25 base/dirt2
tile base 33 25 base/dirt1
tile base 32 25 base/stone0
tile base 31 25 base/stone3
tile base 30 25 base/stone4
tile base 29 25 base/stone3
tile base 28 25 base/stone4
tile base 27 25 base/stone2
tile base 26 25 base/stone2
tile base 25 25 base/stone2
tile base 24 25 base/stone0
tile base 23 25 base/stone3
tile base 22 25 base/stone1
tile base 21 25 base/stone0
tile base 20 25 base/stone4
tile base 19 25 base/stone1
tile base 18 25 base/stone2
tile base 17 25 base/stone0
tile base 16 25 base/stone4
tile base 15 25 base/stone1
tile base 14 25 base/stone3
tile base 13 25 base/stone0
tile base 12 25 base/stone0
tile base 11 25 base/stone0
tile base 10 25 base/stone1
tile base 9 25 base/stone1
tile base 8 25 base/stone4
tile base 7 25 base/stone4
tile base 6 25 base/stone1
tile base 5 25 base/dirt5
tile base 4 25 base/dirt1
tile base 3 25 base/dirt5
tile base 2 25 base/water2
tile base 1 25 base/water2
tile base 0 25 base/water1
tile base 39 24 base/water2
tile base 38 24 base/water4
tile base 37 24 base/water1
tile base 36 24 base/dirt6
tile base 35 24 base/dirt4
tile base 34 24 base/dirt1
tile base 33 24 base/stone2
tile base 32 24 base/stone2
tile base 31 24 base/stone3
tile base 30 24 base/stone2
tile base 29 24 base/stone4
tile base 28 24 base/stone4
tile base 27 24 base/stone2
tile base 26 24 base/stone4
tile base 25 24 base/stone4
tile base 24 24 base/stone0
tile base 23 24 base/stone3
tile base 22 24 base/stone4
tile base 21 24 base/stone2
tile base 20 24 base/stone4
tile base 19 24 base/stone3
tile base 18 24 base/stone4
tile base 17 24 base/stone0
tile base 16 24 base/stone2
tile base 15 24 base/stone3
tile base 14 24 base/stone0
tile base 13 24 base/stone0
tile base 12 24 base/stone2
tile base 11 24 base/stone4
tile base 10 24 base/stone4
tile base 9 24 base/stone1
tile base 8 24 base/stone1
tile base 7 24 base/stone4
tile base 6 24 base/stone4
tile base 5 24 base/dirt4
tile base 4 24 base/dirt6
tile base 3 24 base/dirt1
tile base 2 24 base/water0
tile base 1 24 base/water2
tile base 0 24 base/water4
tile base 39 23 base/water3
tile base 38 23 base/water2
tile base 37 23 base/dirt5
tile base 36 23 base/dirt5
tile base 35 23 base/dirt6
tile base 34 23 base/stone1
tile base 33 23 base/stone2
tile base 32 23 base/stone4
tile base 31 23 base/stone1
tile base 30 23 base/stone4
tile base 29 23 base/stone1
tile base 28 23 base/stone4
tile base 27 23 base/stone4
tile base 26 23 base/stone2
tile base 25 23 base/stone3
tile base 24 23 base/stone2
tile base 23 23 base/stone2
tile base 22 23 base/stone0
tile base 21 23 base/stone1
tile base 20 23 base/stone2
tile base 19 23 base/stone2
tile base 18 23 base/stone4
tile base 17 23 base/stone4
tile base 16 23 base/stone0
tile base 15 23 base/stone0
tile base 14 23 base/stone2
tile base 13 23 base/stone3
tile base 12 23 base/stone3
tile base 11 23 base/stone0
tile base 10 23 base/stone4
tile base 9 23 base/stone4
tile base 8 23 base/stone2
tile base 7 23 base/stone4
tile base 6 23 base/stone0
tile base 5 23 base/dirt6
tile base 4 23 base/dirt1
tile base 3 23 base/dirt2
tile base 2 23 base/water1
tile base 1 23 base/water1
tile base 0 23 base/water4
tile base 39 22 base/water0
tile base 38 22 base/water2
tile base 37 22 base/dirt3
tile base 36 22 base/dirt2
tile base 35 22 base/dirt0
tile base 34 22 base/stone4
tile base 33 22 base/stone2
tile base 32 22 base/stone1
tile base 31 22 base/stone3
tile base 30 22 base/stone3
tile base 29 22 base/stone4
tile base 28 22 base/stone4
tile base 27 22 base/stone4
tile base 26 22 base/stone4
tile base 25 22 base/stone2
tile base 24 22 base/stone1
tile base 23 22 base/stone2
tile base 22 22 base/stone3
tile base 21 22 base/stone0
tile base 20 22 base/stone1
tile base 19 22 base/stone4
tile base 18 22 base/stone2
tile base 17 22 base/stone2
tile base 16 22 base/stone4
tile base 15 22 base/stone0
tile base 14 22 base/stone3
tile base 13 22 base/stone0
tile base 12 22 base/stone1
tile base 11 22 base/stone2
tile base 10 22 base/stone3
tile base 9 22 base/stone2
tile base 8 22 base/stone0
tile base 7 22 base/stone2
tile base 6 22 base/stone4
tile base 5 22 base/dirt0
tile base 4 22 base/dirt4
tile base 3 22 base/dirt4
tile base 2 22 base/water0
tile base 1 22 base/water2
tile base 0 22 base/water3
tile base 39 21 base/water3
tile base 38 21 base/water2
tile base 37 21 base/dirt5
tile base 36 21 base/dirt3
tile base 35 21 base/dirt2
tile base 34 21 base/stone4
tile base 33 21 base/stone4
tile base 32 21 base/stone0
tile base 31 21 base/stone2
tile base 30 21 base/stone4
tile base 29 21 base/stone2
tile base 28 21 base/stone2
tile base 27 21 base/stone4
tile base 26 21 base/stone3
tile base 25 21 base/stone2
tile base 24 21 base/stone4
tile base 23 21 base/stone2
tile base 22 21 base/stone2
tile base 21 21 base/stone1
tile base 20 21 base/stone4
tile base 19 21 base/stone2
tile base 18 21 base/stone2
tile base 17 21 base/stone2
tile base 16 21 base/stone1
tile base 15 21 base/stone2
tile base 14 21 base/stone3
tile base 13 21 base/stone2
tile base 12 21 base/stone4
tile base 11 21 base/stone1
tile base 10 21 base/stone3
tile base 9 21 base/stone4
tile base 8 21 base/stone2
tile base 7 21 base/stone0
tile base 6 21 base/stone4
tile base 5 21 base/dirt2
tile base 4 21 base/dirt1
tile base 3 21 base/dirt1
tile base 2 21 base/water3
tile base 1 21 base/water2
tile base 0 21 base/water0
tile base 39 20 base/water4
tile base 38 20 base/water1
tile base 37 20 base/dirt5
tile base 36 20 base/dirt6
tile base 35 20 base/dirt3
tile base 34 20 base/dirt4
tile base 33 20 base/stone4
tile base 32 20 base/stone4
tile base 31 20 base/stone3
tile base 30 20 base/stone0
tile base 29 20 base/stone4
tile base 28 20 base/stone1
tile base 27 20 base/stone4
tile base 26 20 base/stone3
tile base 25 20 base/stone4
tile base 24 20 base/stone4
tile base 23 20 base/stone4
tile base 22 20 base/stone4
tile base 21 20 base/stone2
tile base 20 20 base/stone2
tile base 19 20 base/stone4
tile base 18 20 base/stone4
tile base 17 20 base/stone0
tile base 16 20 base/stone4
tile base 15 20 base/stone4
tile base 14 20 base/stone2
tile base 13 20 base/stone1
tile base 12 20 base/stone3
tile base 11 20 base/stone3
tile base 10 20 base/stone2
tile base 9 20 base/stone3
tile base 8 20 base/stone0
tile base 7 20 base/stone0
tile base 6 20 base/stone2
tile base 5 20 base/dirt0
tile base 4 20 base/dirt3
tile base 3 20 base/dirt2
tile base 2 20 base/water0
tile base 1 20 base/water1
tile base 0 20 base/water4
tile base 39 19 base/water4
tile base 38 19 base/water3
tile base 37 19 base/water2
tile base 36 19 base/dirt6
tile base 35 19 base/dirt3
tile base 34 19 base/dirt0
tile base 33 19 base/stone4
tile base 32 19 base/stone2
tile base 31 19 base/stone4
tile base 30 19 base/stone2
tile base 29 19 base/stone4
tile base 28 19 base/stone1
tile base 27 19 base/stone3
tile base 26 19 base/stone4
tile base 25 19 base/stone1
tile base 24 19 base/stone4
tile base 23 19 base/stone4
tile base 22 19 base/grassdry3
tile base 21 19 base/desert7
tile base 20 19 base/stone1
tile base 19 19 base/stone4
tile base 18 19 base/stone0
tile base 17 19 base/stone4
tile base 16 19 base/stone0
tile base 15 19 base/stone0
tile base 14 19 base/stone0
tile base 13 19 base/stone0
tile base 12 19 base/stone1
tile base 11 19 base/stone2
tile base 10 19 base/stone0
tile base 9 19 base/stone3
tile base 8 19 base/stone4
tile base 7 19 base/stone3
tile base 6 19 base/dirt1
tile base 5 19 base/dirt4
tile base 4 19 base/dirt6
tile base 3 19 base/dirt5
tile base 2 19 base/water2
tile base 1 19 base/water4
tile base 0 19 base/water1
tile base 39 18 base/water4
tile base 38 18 base/water0
tile base 37 18 base/water1
tile base 36 18 base/dirt5
tile base 35 18 base/dirt4
tile base 34 18 base/dirt5
tile base 33 18 base/stone4
tile base 32 18 base/stone4
tile base 31 18 base/stone1
tile base 30 18 base/stone0
tile base 29 18 base/stone4
tile base 28 18 base/stone1
tile base 27 18 base/stone1
tile base 26 18 base/stone0
tile base 25 18 base/stone4
tile base 24 18 base/stone1
tile base 23 18 base/stone1
tile base 22 18 base/grassdry4
tile base 21 18 base/grassdry0
tile base 20 18 base/grassdry2
tile base 19 18 base/stone0
tile base 18 18 base/stone3
tile base 17 18 base/stone3
tile base 16 18 base/stone0
tile base 15 18 base/stone1
tile base 14 18 base/stone1
tile base 13 18 base/stone2
tile base 12 18 base/stone3
tile base 11 18 base/stone3
tile base 10 18 base/stone3
tile base 9 18 base/stone1
tile base 8 18 base/stone0
tile base 7 18 base/stone1
tile base 6 18 base/dirt6
tile base 5 18 base/dirt5
tile base 4 18 base/dirt4
tile base 3 18 base/water4
tile base 2 18 base/water4
tile base 1 18 base/water0
tile base 0 18 base/water0
tile base 39 17 base/water1
tile base 38 17 base/water2
tile base 37 17 base/water4
tile base 36 17 base/water3
tile base 35 17 base/dirt1
tile base 34 17 base/dirt2
tile base 33 17 base/dirt2
tile base 32 17 base/stone3
tile base 31 17 base/stone0
tile base 30 17 base/stone1
tile base 29 17 base/stone2
tile base 28 17 base/stone4
tile base 27 17 base/stone2
tile base 26 17 base/stone4
tile base 25 17 base/stone3
tile base 24 17 base/stone2
tile base 23 17 base/grassdry5
tile base 22 17 base/grassdry5
tile base 20 17 base/stone0
tile base 19 17 base/stone3
tile base 18 17 base/stone3
tile base 17 17 base/stone0
tile base 16 17 base/stone4
tile base 15 17 base/stone4
tile base 14 17 base/stone4
tile base 13 17 base/stone4
tile base 12 17 base/stone1
tile base 11 17 base/stone3
tile base 10 17 base/stone2
tile base 9 17 base/stone2
tile base 8 17 base/stone1
tile base 7 17 base/dirt1
tile base 6 17 base/dirt3
tile base 5 17 base/dirt5
tile base 4 17 base/dirt5
tile base 3 17 base/dirt1
tile base 2 17 base/dirt2
tile base 1 17 base/water4
tile base 0 17 base/water3
tile base 39 16 base/water2
tile base 38 16 base/water3
tile base 37 16 base/water0
tile base 36 16 base/dirt5
tile base 35 16 base/dirt5
tile base 34 16 base/dirt3
tile base 33 16 base/dirt6
tile base 32 16 base/stone4
tile base 31 16 base/stone0
tile base 30 16 base/stone4
tile base 29 16 base/stone4
tile base 28 16 base/stone1
tile base 27 16 base/stone0
tile base 26 16 base/stone4
tile base 25 16 base/stone0
tile base 24 16 base/stone3
tile base 23 16 base/grassdry0
tile base 22 16 base/grassdry5
tile base 21 16 base/stone4
tile base 20 16 base/stone4
tile base 19 16 base/stone3
tile base 18 16 base/stone1
tile base 17 16 base/stone4
tile base 16 16 base/dirt6
tile base 15 16 base/stone4
tile base 14 16 base/stone4
tile base 13 16 base/stone3
tile base 12 16 base/stone0
tile base 11 16 base/stone4
tile base 10 16 base/stone4
tile base 9 16 base/stone3
tile base 8 16 base/stone1
tile base 7 16 base/dirt3
tile base 6 16 base/dirt0
tile base 5 16 base/dirt3
tile base 4 16 base/dirt0
tile base 3 16 base/dirt1
tile base 2 16 base/dirt6
tile base 1 16 base/dirt2
tile base 0 16 base/dirt3
tile base 39 15 base/water4
tile base 38 15 base/water4
tile base 37 15 base/water3
tile base 36 15 base/dirt0
tile base 35 15 base/dirt6
tile base 34 15 base/dirt5
tile base 33 15 base/stone1
tile base 32 15 base/stone0
