size 80 80
tileset outdoor
visibilityRadius 7
unexplored


encounter "mushroomMen_lvl09" 27 62
encounter "mushroomMen_lvl09" 56 65
encounter "mushroomMen_lvl09" 72 62
encounter "mushroomMen_lvl09" 69 46
encounter "mushroomMen_lvl09" 70 28
encounter "mushroomMen_lvl09" 60 38
encounter "mushroomMen_lvl09" 39 56
encounter "mushroomMen_lvl09" 9 57
encounter "mushroomMen_lvl09" 12 69
encounter "deepDwarves_lvl09" 52 52
encounter "deepDwarves_lvl09" 37 45
encounter "deepDwarves_lvl09" 37 30
encounter "deepDwarves_lvl09" 50 21
encounter "deepDwarves_lvl09" 61 14
encounter "deepDwarves_lvl09" 69 6
encounter "deepDwarves_lvl09" 52 6
encounter "skeletons_lvl09" 12 39
encounter "skeletons_lvl09" 7 46
encounter "skeletons_lvl09" 17 27
encounter "skeletons_lvl09" 12 17
encounter "skeletons_lvl09" 31 22
encounter "skeletons_lvl09" 41 13
encounter "skeletons_lvl09" 22 9
encounter "skeletons_lvl09" 7 8
encounter "mushroomForestSlaverWall" 34 2

item 1 "chest_weapon_level10" 16 15
tile base 55 77 base/stone1
tile base 54 77 base/stone0
tile base 53 77 base/stone0
tile base 52 77 base/stone4
tile base 51 77 base/stone2
tile base 50 77 base/stone0
tile base 49 77 base/stone1
tile base 48 77 base/stone4
tile base 47 77 base/stone0
tile base 46 77 base/stone4
tile base 45 77 base/stone4
tile base 44 77 base/stone2
tile base 43 77 base/stone4
tile base 42 77 base/stone4
tile base 41 77 base/stone2
tile base 40 77 base/stone4
tile base 39 77 base/stone3
tile base 38 77 base/stone1
tile base 37 77 base/stone1
tile base 36 77 base/stone1
tile base 35 77 base/stone4
tile base 34 77 base/stone4
tile base 33 77 base/stone3
tile base 32 77 base/stone2
tile base 31 77 base/stone3
tile base 30 77 base/stone1
tile base 29 77 base/stone3
tile base 28 77 base/stone0
tile base 27 77 base/stone4
tile base 26 77 base/stone3
tile base 25 77 base/stone3
tile base 24 77 base/stone2
tile base 23 77 base/stone1
tile base 22 77 base/stone4
tile base 21 77 base/stone2
tile base 20 77 base/stone3
tile base 19 77 base/stone3
tile base 18 77 base/stone0
tile base 17 77 base/stone4
tile base 16 77 base/stone4
tile base 15 77 base/stone0
tile base 14 77 base/stone1
tile base 13 77 base/stone4
tile base 12 77 base/stone1
tile base 11 77 base/stone4
tile base 10 77 base/stone4
tile base 9 77 base/stone0
tile base 8 77 base/stone1
tile base 7 77 base/stone3
tile base 6 77 base/stone4
tile base 5 77 base/stone0
tile base 4 77 base/stone1
tile base 3 77 base/stone0
tile base 2 77 base/stone2
tile base 1 77 base/stone3
tile base 0 77 base/stone4
tile base 79 76 base/stone2
tile base 78 76 base/stone3
tile base 77 76 base/stone4
tile base 76 76 base/stone1
tile base 75 76 base/stone4
tile base 74 76 base/stone4
tile base 73 76 base/stone4
tile base 72 76 base/stone4
tile base 71 76 base/stone4
tile base 70 76 base/stone3
tile base 69 76 base/stone2
tile base 68 76 base/stone3
tile base 67 76 base/stone1
tile base 66 76 base/stone3
tile base 65 76 base/stone3
tile base 64 76 base/stone4
tile base 63 76 base/stone1
tile base 62 76 base/stone4
tile base 61 76 base/stone1
tile base 60 76 base/stone4
tile base 59 76 base/stone0
tile base 58 76 base/stone3
tile base 57 76 base/stone1
tile base 56 76 base/stone2
tile base 55 76 base/stone3
tile base 54 76 base/stone4
tile base 53 76 base/stone3
tile base 52 76 base/stone2
tile base 51 76 base/stone0
tile base 50 76 base/stone2
tile base 49 76 base/stone4
tile base 48 76 base/stone1
tile base 47 76 base/stone4
tile base 46 76 base/stone4
tile base 45 76 base/stone4
tile base 44 76 base/stone4
tile base 43 76 base/stone4
tile base 42 76 base/stone4
tile base 41 76 base/stone4
tile base 40 76 base/stone4
tile base 39 76 base/stone4
tile base 38 76 base/stone4
tile base 37 76 base/stone4
tile base 36 76 base/stone2
tile base 35 76 base/stone1
tile base 34 76 base/stone3
tile base 33 76 base/stone4
tile base 32 76 base/stone4
tile base 31 76 base/stone1
tile base 30 76 base/stone3
tile base 29 76 base/stone4
tile base 28 76 base/stone0
tile base 27 76 base/stone4
tile base 26 76 base/stone4
tile base 25 76 base/stone0
tile base 24 76 base/stone3
tile base 23 76 base/stone0
tile base 22 76 base/stone2
tile base 21 76 base/stone2
tile base 20 76 base/stone4
tile base 19 76 base/stone2
tile base 18 76 base/stone0
tile base 17 76 base/stone4
tile base 16 76 base/stone4
tile base 15 76 base/stone2
tile base 14 76 base/stone2
tile base 13 76 base/stone2
tile base 12 76 base/stone1
tile base 11 76 base/stone4
tile base 10 76 base/stone3
tile base 9 76 base/stone2
tile base 8 76 base/stone2
tile base 7 76 base/stone4
tile base 6 76 base/stone4
tile base 5 76 base/stone0
tile base 4 76 base/stone1
tile base 3 76 base/stone3
tile base 2 76 base/stone4
tile base 1 76 base/stone4
tile base 0 76 base/stone4
tile base 79 75 base/stone1
tile base 78 75 base/stone4
tile base 77 75 base/stone1
tile base 76 75 base/stone3
tile base 75 75 base/stone2
tile base 74 75 base/stone0
tile base 73 75 base/stone3
tile base 72 75 base/stone4
tile base 71 75 base/stone3
tile base 70 75 base/stone2
tile base 69 75 base/stone2
tile base 68 75 base/stone1
tile base 67 75 base/stone1
tile base 66 75 base/stone4
tile base 65 75 base/stone0
tile base 64 75 base/stone4
tile base 63 75 base/stone2
tile base 62 75 base/stone4
tile base 61 75 base/stone4
tile base 60 75 base/stone4
tile base 59 75 base/stone1
tile base 58 75 base/stone4
tile base 57 75 base/stone0
tile base 56 75 base/stone4
tile base 55 75 base/stone3
tile base 54 75 base/stone1
tile base 53 75 base/stone4
tile base 52 75 base/stone2
tile base 51 75 base/stone4
tile base 50 75 base/stone4
tile base 49 75 base/stone4
tile base 48 75 base/stone3
tile base 47 75 base/stone1
tile base 46 75 base/stone4
tile base 45 75 base/stone4
tile base 44 75 base/stone4
tile base 43 75 base/stone4
tile base 42 75 base/stone4
tile base 41 75 base/stone3
tile base 40 75 base/stone1
tile base 39 75 base/stone3
tile base 38 75 base/stone0
tile base 37 75 base/stone4
tile base 36 75 base/stone2
tile base 35 75 base/stone3
tile base 34 75 base/stone3
tile base 33 75 base/stone2
tile base 32 75 base/stone3
tile base 31 75 base/stone4
tile base 30 75 base/stone4
tile base 29 75 base/stone1
tile base 28 75 base/stone3
tile base 27 75 base/stone2
tile base 26 75 base/stone4
tile base 25 75 base/stone1
tile base 24 75 base/stone1
tile base 23 75 base/stone0
tile base 22 75 base/stone1
tile base 21 75 base/stone3
tile base 20 75 base/stone0
tile base 19 75 base/stone4
tile base 18 75 base/stone4
tile base 17 75 base/stone0
tile base 16 75 base/stone3
tile base 15 75 base/stone4
tile base 14 75 base/stone1
tile base 13 75 base/stone4
tile base 12 75 base/stone0
tile base 11 75 base/stone0
tile base 10 75 base/stone4
tile base 9 75 base/stone1
tile base 8 75 base/stone4
tile base 7 75 base/stone4
tile base 6 75 base/stone2
tile base 5 75 base/stone0
tile base 4 75 base/stone4
tile base 3 75 base/stone4
tile base 2 75 base/stone4
tile base 1 75 base/stone4
tile base 0 75 base/stone2
tile base 79 74 base/stone1
tile base 78 74 base/stone4
tile base 77 74 base/stone4
tile base 76 74 base/stone0
tile base 75 74 base/stone4
tile base 74 74 base/stone4
tile base 73 74 base/stone3
tile base 72 74 base/stone0
tile base 71 74 base/stone1
tile base 70 74 base/stone2
tile base 69 74 base/stone3
tile base 68 74 base/stone4
tile base 67 74 base/stone3
tile base 66 74 base/stone1
tile base 65 74 base/stone3
tile base 64 74 base/stone2
tile base 63 74 base/stone1
tile base 62 74 base/stone2
tile base 61 74 base/stone3
tile base 60 74 base/stone0
tile base 59 74 base/stone4
tile base 58 74 base/stone4
tile base 57 74 base/stone0
tile base 56 74 base/stone1
tile base 55 74 base/stone2
tile base 54 74 base/stone4
tile base 53 74 base/stone4
tile base 52 74 base/stone4
tile base 51 74 base/stone1
tile base 50 74 base/stone2
tile base 49 74 base/stone3
tile base 48 74 base/stone0
tile base 47 74 base/stone4
tile base 46 74 base/stone2
tile base 45 74 base/stone4
tile base 44 74 base/stone2
tile base 43 74 base/stone3
tile base 42 74 base/stone3
tile base 41 74 base/stone1
tile base 40 74 base/stone0
tile base 39 74 base/stone0
tile base 38 74 base/stone4
tile base 37 74 base/stone1
tile base 36 74 base/stone0
tile base 35 74 base/stone4
tile base 34 74 base/stone0
tile base 33 74 base/stone0
tile base 32 74 base/stone4
tile base 31 74 base/stone4
tile base 30 74 base/stone4
tile base 29 74 base/stone3
tile base 28 74 base/stone1
tile base 27 74 base/stone0
tile base 26 74 base/stone1
tile base 25 74 base/stone0
tile base 24 74 base/stone4
tile base 23 74 base/stone0
tile base 22 74 base/stone3
tile base 21 74 base/stone4
tile base 20 74 base/stone4
tile base 19 74 base/stone4
tile base 18 74 base/stone2
tile base 17 74 base/stone2
tile base 16 74 base/stone4
tile base 15 74 base/stone4
tile base 14 74 base/stone1
tile base 13 74 base/stone1
tile base 12 74 base/stone0
tile base 11 74 base/stone0
tile base 10 74 base/stone0
tile base 9 74 base/stone3
tile base 8 74 base/stone3
tile base 7 74 base/stone2
tile base 6 74 base/stone1
tile base 5 74 base/stone4
tile base 4 74 base/stone3
tile base 3 74 base/stone0
tile base 2 74 base/stone2
tile base 1 74 base/stone0
tile base 0 74 base/stone0
tile base 79 73 base/stone3
tile base 78 73 base/stone1
tile base 77 73 base/stone0
tile base 76 73 base/stone1
tile base 75 73 base/stone1
tile base 74 73 base/stone2
tile base 73 73 base/stone0
tile base 72 73 base/stone2
tile base 71 73 base/stone4
tile base 70 73 base/stone1
tile base 69 73 base/stone4
tile base 68 73 base/stone4
tile base 67 73 base/stone0
tile base 66 73 base/stone4
tile base 65 73 base/stone3
tile base 64 73 base/stone4
tile base 63 73 base/stone2
tile base 62 73 base/stone0
tile base 61 73 base/stone4
tile base 60 73 base/stone0
tile base 59 73 base/stone2
tile base 58 73 base/stone4
tile base 57 73 base/stone4
tile base 56 73 base/stone1
tile base 55 73 base/stone3
tile base 54 73 base/stone1
tile base 53 73 base/stone4
tile base 52 73 base/stone0
tile base 51 73 base/stone4
tile base 50 73 base/stone0
tile base 49 73 base/stone2
tile base 48 73 base/stone4
tile base 47 73 base/stone0
tile base 46 73 base/stone2
tile base 45 73 base/stone2
tile base 44 73 base/stone4
tile base 43 73 base/stone1
tile base 42 73 base/stone1
tile base 41 73 base/stone4
tile base 40 73 base/stone2
tile base 39 73 base/stone3
tile base 38 73 base/stone1
tile base 37 73 base/stone1
tile base 36 73 base/stone0
tile base 35 73 base/stone4
tile base 34 73 base/stone2
tile base 33 73 base/stone4
tile base 32 73 base/stone4
tile base 31 73 base/stone4
tile base 30 73 base/stone0
tile base 29 73 base/stone4
tile base 28 73 base/stone3
tile base 27 73 base/stone1
tile base 26 73 base/stone2
tile base 25 73 base/stone3
tile base 24 73 base/stone3
tile base 23 73 base/stone2
tile base 22 73 base/stone0
tile base 21 73 base/stone0
tile base 20 73 base/stone2
tile base 19 73 base/stone0
tile base 18 73 base/stone4
tile base 17 73 base/stone4
tile base 16 73 base/stone2
tile base 15 73 base/stone1
tile base 14 73 base/stone4
tile base 13 73 base/stone1
tile base 12 73 base/stone2
tile base 11 73 base/stone0
tile base 10 73 base/stone1
tile base 9 73 base/stone0
tile base 8 73 base/stone4
tile base 7 73 base/stone4
tile base 6 73 base/stone4
tile base 5 73 base/stone3
tile base 4 73 base/stone4
tile base 3 73 base/stone3
tile base 2 73 base/stone1
tile base 1 73 base/stone4
tile base 0 73 base/stone4
tile base 79 72 base/stone0
tile base 78 72 base/stone0
tile base 77 72 base/stone4
tile base 76 72 base/stone3
tile base 75 72 base/stone4
tile base 74 72 base/stone0
tile base 73 72 base/stone4
tile base 72 72 base/stone1
tile base 71 72 base/stone0
tile base 70 72 base/stone1
tile base 69 72 base/stone4
tile base 68 72 base/stone1
tile base 67 72 base/stone1
tile base 66 72 base/stone1
tile base 65 72 base/stone0
tile base 64 72 base/stone3
tile base 63 72 base/stone2
tile base 62 72 base/stone3
tile base 61 72 base/stone1
tile base 60 72 base/stone3
tile base 59 72 base/stone3
tile base 58 72 base/stone3
tile base 57 72 base/stone1
tile base 56 72 base/stone3
tile base 55 72 base/stone4
tile base 54 72 base/stone2
tile base 53 72 base/stone4
tile base 52 72 base/stone1
tile base 51 72 base/stone3
tile base 50 72 base/stone0
tile base 49 72 base/stone2
tile base 48 72 base/stone2
tile base 47 72 base/stone4
tile base 46 72 base/stone4
tile base 45 72 base/stone3
tile base 44 72 base/stone2
tile base 43 72 base/stone3
tile base 42 72 base/stone0
tile base 41 72 base/stone4
tile base 40 72 base/stone3
tile base 39 72 base/stone3
tile base 38 72 base/stone4
tile base 37 72 base/stone4
tile base 36 72 base/stone4
tile base 35 72 base/stone4
tile base 34 72 base/stone3
tile base 33 72 base/stone4
tile base 32 72 base/stone2
tile base 31 72 base/stone4
tile base 30 72 base/stone4
tile base 29 72 base/stone2
tile base 28 72 base/stone2
tile base 27 72 base/stone3
tile base 26 72 base/stone4
tile base 25 72 base/stone3
tile base 24 72 base/stone2
tile base 23 72 base/stone2
tile base 22 72 base/stone3
tile base 21 72 base/stone4
tile base 20 72 base/stone3
tile base 19 72 base/stone1
tile base 18 72 base/stone1
tile base 17 72 base/stone0
tile base 16 72 base/stone0
tile base 15 72 base/stone0
tile base 14 72 base/stone4
tile base 13 72 base/stone3
tile base 12 72 base/stone3
tile base 11 72 base/stone3
tile base 10 72 base/stone2
tile base 9 72 base/stone2
tile base 8 72 base/stone2
tile base 7 72 base/stone4
tile base 6 72 base/stone2
tile base 5 72 base/stone2
tile base 4 72 base/stone3
tile base 3 72 base/stone4
tile base 2 72 base/stone2
tile base 1 72 base/stone2
tile base 0 72 base/stone0
tile base 79 71 base/stone4
tile base 78 71 base/stone4
tile base 77 71 base/stone2
tile base 76 71 base/stone0
tile base 75 71 base/stone1
tile base 74 71 base/stone1
tile base 73 71 base/stone4
tile base 72 71 base/stone2
tile base 71 71 base/stone2
tile base 70 71 base/stone4
tile base 69 71 base/stone4
tile base 68 71 base/stone3
tile base 67 71 base/stone0
tile base 66 71 base/stone4
tile base 65 71 base/stone2
tile base 64 71 base/stone0
tile base 63 71 base/stone0
tile base 62 71 base/stone1
tile base 61 71 base/stone4
tile base 60 71 base/stone2
tile base 59 71 base/stone0
tile base 58 71 base/stone0
tile base 57 71 base/stone0
tile base 56 71 base/stone1
tile base 55 71 base/stone4
tile base 54 71 base/stone4
tile base 53 71 base/stone3
tile base 52 71 base/stone1
tile base 51 71 base/stone4
tile base 50 71 base/stone4
tile base 49 71 base/stone4
tile base 48 71 base/stone4
tile base 47 71 base/stone1
tile base 46 71 base/stone0
tile base 45 71 base/stone3
tile base 44 71 base/stone4
tile base 43 71 base/stone2
tile base 42 71 base/stone1
tile base 41 71 base/stone4
tile base 40 71 base/stone0
tile base 39 71 base/stone2
tile base 38 71 base/stone0
tile base 37 71 base/stone2
tile base 36 71 base/stone1
tile base 35 71 base/stone4
tile base 34 71 base/stone4
tile base 33 71 base/stone4
tile base 32 71 base/stone4
tile base 31 71 base/stone0
tile base 30 71 base/stone1
tile base 29 71 base/stone3
tile base 28 71 base/stone4
tile base 27 71 base/stone3
tile base 26 71 base/stone1
tile base 25 71 base/stone2
tile base 24 71 base/stone4
tile base 23 71 base/stone1
tile base 22 71 base/stone0
tile base 21 71 base/stone2
tile base 20 71 base/stone1
tile base 19 71 base/stone0
tile base 18 71 base/stone3
tile base 17 71 base/stone3
tile base 16 71 base/stone1
tile base 15 71 base/stone1
tile base 14 71 base/stone3
tile base 13 71 base/stone2
tile base 12 71 base/stone2
tile base 11 71 base/stone1
tile base 10 71 base/stone3
tile base 9 71 base/stone4
tile base 8 71 base/stone1
tile base 7 71 base/stone0
tile base 6 71 base/stone3
tile base 5 71 base/stone2
tile base 4 71 base/stone4
tile base 3 71 base/stone3
tile base 2 71 base/stone1
tile base 1 71 base/stone0
tile base 0 71 base/stone4
tile base 79 70 base/stone4
tile base 78 70 base/stone1
tile base 77 70 base/stone2
tile base 76 70 base/stone4
tile base 75 70 base/stone0
tile base 74 70 base/stone1
tile base 73 70 base/stone1
tile base 72 70 base/stone2
tile base 71 70 base/stone2
tile base 70 70 base/stone2
tile base 69 70 base/stone4
tile base 68 70 base/stone2
tile base 67 70 base/stone1
tile base 66 70 base/stone0
tile base 65 70 base/stone4
tile base 64 70 base/stone0
tile base 63 70 base/stone4
tile base 62 70 base/stone0
tile base 61 70 base/stone2
tile base 60 70 base/stone3
tile base 59 70 base/stone1
tile base 58 70 base/stone3
tile base 57 70 base/stone3
tile base 56 70 base/stone2
tile base 55 70 base/stone2
tile base 54 70 base/stone2
tile base 53 70 base/stone4
tile base 52 70 base/stone0
tile base 51 70 base/stone0
tile base 50 70 base/stone1
tile base 49 70 base/stone4
tile base 48 70 base/stone1
tile base 47 70 base/stone0
tile base 46 70 base/stone3
tile base 45 70 base/stone3
tile base 44 70 base/stone4
tile base 43 70 base/stone3
tile base 42 70 base/stone4
tile base 41 70 base/stone0
tile base 40 70 base/stone4
tile base 39 70 base/stone4
tile base 38 70 base/stone3
tile base 37 70 base/stone4
tile base 36 70 base/stone0
tile base 35 70 base/stone3
tile base 34 70 base/stone1
tile base 33 70 base/stone0
tile base 32 70 base/stone4
tile base 31 70 base/stone4
tile base 30 70 base/stone1
tile base 29 70 base/stone4
tile base 28 70 base/stone2
tile base 27 70 base/stone4
tile base 26 70 base/stone2
tile base 25 70 base/stone1
tile base 24 70 base/stone4
tile base 23 70 base/stone0
tile base 22 70 base/stone3
tile base 21 70 base/stone0
tile base 20 70 base/stone2
tile base 19 70 base/stone4
tile base 18 70 base/stone2
tile base 17 70 base/stone0
tile base 16 70 base/stone1
tile base 15 70 base/stone2
tile base 14 70 base/stone2
tile base 13 70 base/stone4
tile base 12 70 base/stone2
tile base 11 70 base/stone4
tile base 10 70 base/stone4
tile base 9 70 base/stone1
tile base 8 70 base/stone2
tile base 7 70 base/stone0
tile base 6 70 base/stone4
tile base 5 70 base/stone4
tile base 4 70 base/stone4
tile base 3 70 base/stone3
tile base 2 70 base/stone2
tile base 1 70 base/stone4
tile base 0 70 base/stone2
tile base 79 69 base/stone3
tile base 78 69 base/stone1
tile base 77 69 base/stone0
tile base 76 69 base/stone2
tile base 75 69 base/stone2
tile base 74 69 base/stone1
tile base 73 69 base/stone3
tile base 72 69 base/stone2
tile base 71 69 base/stone4
tile base 70 69 base/stone4
tile base 69 69 base/stone4
tile base 68 69 base/stone3
tile base 67 69 base/stone1
tile base 66 69 base/stone2
tile base 65 69 base/stone4
tile base 64 69 base/stone4
tile base 63 69 base/stone3
tile base 62 69 base/stone4
tile base 61 69 base/stone4
tile base 60 69 base/stone3
tile base 59 69 base/stone4
tile base 58 69 base/stone4
tile base 57 69 base/stone0
tile base 56 69 base/stone0
tile base 55 69 base/stone4
tile base 54 69 base/stone0
tile base 53 69 base/stone4
tile base 52 69 base/stone2
tile base 51 69 base/stone3
tile base 50 69 base/stone4
tile base 49 69 base/stone1
tile base 48 69 base/stone0
tile base 47 69 base/stone2
tile base 46 69 base/stone4
tile base 45 69 base/stone2
tile base 44 69 base/stone2
tile base 43 69 base/stone4
tile base 42 69 base/stone0
tile base 41 69 base/stone4
tile base 40 69 base/stone3
tile base 39 69 base/stone1
tile base 38 69 base/stone2
tile base 37 69 base/stone3
tile base 36 69 base/stone3
tile base 35 69 base/stone1
tile base 34 69 base/stone3
tile base 33 69 base/stone0
tile base 32 69 base/stone4
tile base 31 69 base/stone2
tile base 30 69 base/stone4
tile base 29 69 base/stone4
tile base 28 69 base/stone4
tile base 27 69 base/stone3
tile base 26 69 base/stone4
tile base 25 69 base/stone0
tile base 24 69 base/stone4
tile base 23 69 base/stone2
tile base 22 69 base/stone2
tile base 21 69 base/stone4
tile base 20 69 base/stone4
tile base 19 69 base/stone4
tile base 18 69 base/stone3
tile base 17 69 base/stone1
tile base 16 69 base/stone4
tile base 15 69 base/stone2
tile base 14 69 base/stone4
tile base 13 69 base/stone4
tile base 12 69 base/stone2
tile base 11 69 base/stone0
tile base 10 69 base/stone2
tile base 9 69 base/stone4
tile base 8 69 base/stone0
tile base 7 69 base/stone3
tile base 6 69 base/stone4
tile base 5 69 base/stone4
tile base 4 69 base/stone1
tile base 3 69 base/stone4
tile base 2 69 base/stone4
tile base 1 69 base/stone3
tile base 0 69 base/stone0
tile base 79 68 base/stone4
tile base 78 68 base/stone4
tile base 77 68 base/stone0
tile base 76 68 base/stone4
tile base 75 68 base/stone2
tile base 74 68 base/stone3
tile base 73 68 base/stone4
tile base 72 68 base/stone4
tile base 71 68 base/stone4
